device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Logistics Assistance,Technology,Mobility and Logistics,569,322,365,365,2025-12-03
desktop,840,all,Retail & Consumer Products,Camera and Imaging,22027,9155,11546,11546,2025-12-04
desktop,840,Mood Board Creator,Retail & Consumer Products,Camera and Imaging,1466,913,1029,1029,2025-12-04
desktop,840,Product Image Creation,Retail & Consumer Products,Camera and Imaging,1391,787,915,915,2025-12-04
desktop,840,Personalized Images,Retail & Consumer Products,Camera and Imaging,1133,687,786,786,2025-12-04
desktop,840,AI Mockup Generation,Retail & Consumer Products,Camera and Imaging,1047,682,758,758,2025-12-04
desktop,840,Social Media Video Creator,Retail & Consumer Products,Camera and Imaging,1166,649,735,735,2025-12-04
desktop,840,Promotional Video Maker,Retail & Consumer Products,Camera and Imaging,1174,649,730,730,2025-12-04
desktop,840,Personalized Cake Images,Retail & Consumer Products,Camera and Imaging,920,589,680,680,2025-12-04
desktop,840,Text-to-Video API,Retail & Consumer Products,Camera and Imaging,953,562,637,637,2025-12-04
desktop,840,AI Art Prompts,Retail & Consumer Products,Camera and Imaging,943,563,633,633,2025-12-04
desktop,840,Sketch-to-Image AI,Retail & Consumer Products,Camera and Imaging,897,550,616,616,2025-12-04
desktop,840,AI Illustration Generation,Retail & Consumer Products,Camera and Imaging,908,540,612,612,2025-12-04
desktop,840,Image Editing AI,Retail & Consumer Products,Camera and Imaging,869,537,602,602,2025-12-04
desktop,840,Video Generation,Retail & Consumer Products,Camera and Imaging,935,523,595,595,2025-12-04
desktop,840,Video Content Automation,Retail & Consumer Products,Camera and Imaging,935,529,586,586,2025-12-04
desktop,840,Placeholder Image Generator,Retail & Consumer Products,Camera and Imaging,789,511,586,586,2025-12-04
desktop,840,AI Image and Video Generation,Retail & Consumer Products,Camera and Imaging,903,515,584,584,2025-12-04
desktop,840,AI B-Roll Generation,Retail & Consumer Products,Camera and Imaging,909,514,581,581,2025-12-04
desktop,840,Anime Art Generation,Retail & Consumer Products,Camera and Imaging,886,496,577,577,2025-12-04
desktop,840,Social Media Graphic Design Tool,Retail & Consumer Products,Camera and Imaging,785,534,576,576,2025-12-04
desktop,840,AI Portrait Generator,Retail & Consumer Products,Camera and Imaging,869,503,576,576,2025-12-04
desktop,840,Social Media Image Generation,Retail & Consumer Products,Camera and Imaging,827,513,575,575,2025-12-04
desktop,840,Doodle Video Production,Retail & Consumer Products,Camera and Imaging,948,515,574,574,2025-12-04
desktop,840,Video Clip Generation,Retail & Consumer Products,Camera and Imaging,937,496,560,560,2025-12-04
desktop,840,AI Video Ad Generation,Retail & Consumer Products,Camera and Imaging,921,510,560,560,2025-12-04
desktop,840,Short-Form Video Content Production,Retail & Consumer Products,Camera and Imaging,854,500,559,559,2025-12-04
desktop,840,AI Photoshoot,Retail & Consumer Products,Camera and Imaging,816,496,556,556,2025-12-04
desktop,840,AI Ad Creative Generation,Retail & Consumer Products,Camera and Imaging,782,510,554,554,2025-12-04
desktop,840,Faceless Video Creation,Retail & Consumer Products,Camera and Imaging,847,492,553,553,2025-12-04
desktop,840,Interactive Content Creation Tools,Retail & Consumer Products,Camera and Imaging,801,503,548,548,2025-12-04
desktop,840,all,Technology,all,94013,20064,32804,32804,2025-12-06
desktop,840,all,Travel & Hospitality,Adventure Tourism,5449,2651,3068,3068,2025-12-07
desktop,840,Multi-Day Excursions,Travel & Hospitality,Adventure Tourism,187,100,106,106,2025-12-07
desktop,840,Weekend Getaway Guides,Travel & Hospitality,Adventure Tourism,150,100,102,102,2025-12-07
desktop,840,Multi-Day Itineraries,Travel & Hospitality,Adventure Tourism,169,95,102,102,2025-12-07
desktop,840,City Break Planning,Travel & Hospitality,Adventure Tourism,173,97,102,102,2025-12-07
desktop,840,Multi-day Trips,Travel & Hospitality,Adventure Tourism,173,90,96,96,2025-12-07
desktop,840,Day Trips,Travel & Hospitality,Adventure Tourism,147,92,94,94,2025-12-07
desktop,840,Path Opening Rituals,Travel & Hospitality,Adventure Tourism,150,81,92,92,2025-12-07
desktop,840,Vision Quests,Travel & Hospitality,Adventure Tourism,137,81,92,92,2025-12-07
desktop,840,Multi-day Trip Transportation,Travel & Hospitality,Adventure Tourism,126,87,90,90,2025-12-07
desktop,840,Day Trip Packages,Travel & Hospitality,Adventure Tourism,135,87,89,89,2025-12-07
desktop,840,Day Trip Guides,Travel & Hospitality,Adventure Tourism,130,87,89,89,2025-12-07
desktop,840,Weekend Getaway Planning,Travel & Hospitality,Adventure Tourism,125,84,89,89,2025-12-07
desktop,840,Encounter Generators,Travel & Hospitality,Adventure Tourism,109,81,87,87,2025-12-07
desktop,840,Day Trips & Excursions,Travel & Hospitality,Adventure Tourism,134,85,86,86,2025-12-07
desktop,840,Tropical Vacation Planning,Travel & Hospitality,Adventure Tourism,122,84,85,85,2025-12-07
desktop,840,Local Guides & Itineraries,Travel & Hospitality,Adventure Tourism,123,78,84,84,2025-12-07
desktop,840,Excursion Planning,Travel & Hospitality,Adventure Tourism,135,79,84,84,2025-12-07
desktop,840,Overnight Trips,Travel & Hospitality,Adventure Tourism,134,82,83,83,2025-12-07
desktop,840,Shore Excursion Planning,Travel & Hospitality,Adventure Tourism,155,74,83,83,2025-12-07
desktop,840,Hawaii Travel Planning,Travel & Hospitality,Adventure Tourism,119,77,82,82,2025-12-07
desktop,840,Punta Cana Excursions,Travel & Hospitality,Adventure Tourism,143,78,79,79,2025-12-07
desktop,840,Riviera Maya Tours,Travel & Hospitality,Adventure Tourism,134,75,77,77,2025-12-07
desktop,840,Travel Itinerary Generation,Travel & Hospitality,Adventure Tourism,131,71,77,77,2025-12-07
desktop,840,Multi-destination Travel,Travel & Hospitality,Adventure Tourism,104,73,76,76,2025-12-07
desktop,840,Healing Rituals,Travel & Hospitality,Adventure Tourism,108,65,76,76,2025-12-07
desktop,840,Travel Guides & Itineraries,Travel & Hospitality,Adventure Tourism,120,70,75,75,2025-12-07
desktop,840,Soul Retrieval,Travel & Hospitality,Adventure Tourism,99,70,75,75,2025-12-07
desktop,840,Road Trip Planning & Guides,Travel & Hospitality,Adventure Tourism,115,73,74,74,2025-12-07
desktop,840,Multi-day Tours,Travel & Hospitality,Adventure Tourism,125,72,73,73,2025-12-07
desktop,840,all,Travel & Hospitality,Travel Booking Services,29161,12466,16230,16230,2025-12-04
desktop,840,Business Formalities Assistance,Travel & Hospitality,Travel Booking Services,1144,867,917,917,2025-12-04
desktop,840,Klaviyo Consulting,Travel & Hospitality,Travel Booking Services,1254,750,878,878,2025-12-04
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Travel Booking Services,1136,734,832,832,2025-12-04
desktop,840,User Onboarding Consulting,Travel & Hospitality,Travel Booking Services,1016,738,812,812,2025-12-04
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Travel Booking Services,1116,706,812,812,2025-12-04
desktop,840,AI Sales Outreach Platform,Travel & Hospitality,Travel Booking Services,994,604,698,698,2025-12-04
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Travel Booking Services,934,621,659,659,2025-12-04
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Travel Booking Services,921,574,639,639,2025-12-04
desktop,840,Promotional Campaign Aggregator,Travel & Hospitality,Travel Booking Services,808,595,636,636,2025-12-04
desktop,840,AI-Powered Outreach,Travel & Hospitality,Travel Booking Services,860,542,612,612,2025-12-04
desktop,840,Sales Enablement AI,Travel & Hospitality,Travel Booking Services,812,536,602,602,2025-12-04
desktop,840,AI Marketing Assistant,Travel & Hospitality,Travel Booking Services,755,534,592,592,2025-12-04
desktop,840,Meeting Scheduling,Travel & Hospitality,Travel Booking Services,824,552,592,592,2025-12-04
desktop,840,ChatGPT Consulting,Travel & Hospitality,Travel Booking Services,750,537,590,590,2025-12-04
desktop,840,Personalized Outreach Software,Travel & Hospitality,Travel Booking Services,799,507,580,580,2025-12-04
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Travel Booking Services,822,531,571,571,2025-12-04
desktop,840,Custom GPTs,Travel & Hospitality,Travel Booking Services,669,526,550,550,2025-12-04
desktop,840,Conversational Marketing Services,Travel & Hospitality,Travel Booking Services,702,495,544,544,2025-12-04
desktop,840,Engagement Invitations,Travel & Hospitality,Travel Booking Services,726,502,541,541,2025-12-04
desktop,840,AI Appointment Setting,Travel & Hospitality,Travel Booking Services,745,486,513,513,2025-12-04
desktop,840,ActiveCampaign Consulting,Travel & Hospitality,Travel Booking Services,688,446,512,512,2025-12-04
desktop,840,Meeting Scheduling Services,Travel & Hospitality,Travel Booking Services,708,471,503,503,2025-12-04
desktop,840,AI Prompts for Marketing,Travel & Hospitality,Travel Booking Services,632,461,501,501,2025-12-04
desktop,840,AI Lead Nurturing,Travel & Hospitality,Travel Booking Services,706,436,495,495,2025-12-04
desktop,840,Custom Planners & Agendas,Travel & Hospitality,Travel Booking Services,594,467,485,485,2025-12-04
desktop,840,Lead Nurturing Services,Travel & Hospitality,Travel Booking Services,662,414,470,470,2025-12-04
desktop,840,Media Planning & Booking,Travel & Hospitality,Travel Booking Services,604,439,468,468,2025-12-04
desktop,840,Prompt Engineering Services,Travel & Hospitality,Travel Booking Services,606,434,468,468,2025-12-04
desktop,840,Chatbot Marketing Consulting,Travel & Hospitality,Travel Booking Services,571,403,458,458,2025-12-04
desktop,840,all,Technology,Digital Media and Content,45366,15459,21897,21897,2025-12-02
desktop,840,Content Monetization Consulting,Technology,Digital Media and Content,2314,1321,1538,1538,2025-12-02
desktop,840,Document Preparation Assistance,Technology,Digital Media and Content,2035,1446,1533,1533,2025-12-02
desktop,840,Content Creation for Sales,Technology,Digital Media and Content,2187,1196,1424,1424,2025-12-02
desktop,840,Mood Board Creator,Technology,Digital Media and Content,1953,1222,1385,1385,2025-12-02
desktop,840,Campaign Analytics & Optimization,Technology,Digital Media and Content,2420,1105,1365,1365,2025-12-02
desktop,840,Interactive Brochure Creation,Technology,Digital Media and Content,1963,1222,1324,1324,2025-12-02
desktop,840,Influencer Marketing Support,Technology,Digital Media and Content,2004,1117,1293,1293,2025-12-02
desktop,840,Social Media Monetization Consulting,Technology,Digital Media and Content,2043,1090,1291,1291,2025-12-02
desktop,840,Content Creator Monetization Platform,Technology,Digital Media and Content,2114,1121,1280,1280,2025-12-02
desktop,840,Retargeting Campaign Management,Technology,Digital Media and Content,2239,1053,1267,1267,2025-12-02
desktop,840,Promotional Video Maker,Technology,Digital Media and Content,2197,1103,1264,1264,2025-12-02
desktop,840,Content Creation Coaching,Technology,Digital Media and Content,1943,1082,1237,1237,2025-12-02
desktop,840,E-commerce Campaign Management,Technology,Digital Media and Content,2018,1016,1193,1193,2025-12-02
desktop,840,Presentation Generation,Technology,Digital Media and Content,1534,1092,1173,1173,2025-12-02
desktop,840,Marketing Tools & Templates,Technology,Digital Media and Content,1706,1073,1171,1171,2025-12-02
desktop,840,Klaviyo Consulting,Technology,Digital Media and Content,1768,965,1146,1146,2025-12-02
desktop,840,Social Media Monetization Services,Technology,Digital Media and Content,1741,984,1124,1124,2025-12-02
desktop,840,Sales & Marketing Campaign Management,Technology,Digital Media and Content,1788,946,1119,1119,2025-12-02
desktop,840,AI Prompts for Marketing,Technology,Digital Media and Content,1594,953,1111,1111,2025-12-02
desktop,840,Customizable Digital Templates,Technology,Digital Media and Content,1576,1040,1101,1101,2025-12-02
desktop,840,AI Marketing Assistant,Technology,Digital Media and Content,1559,940,1100,1100,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Digital Media and Content,1623,883,1078,1078,2025-12-02
desktop,840,Media Planning & Analytics,Technology,Digital Media and Content,1779,869,1052,1052,2025-12-02
desktop,840,Influencer Marketing Tools,Technology,Digital Media and Content,1567,888,1051,1051,2025-12-02
desktop,840,Media Monetization Consulting,Technology,Digital Media and Content,1633,918,1047,1047,2025-12-02
desktop,840,Media Buying & Optimization,Technology,Digital Media and Content,1919,858,1046,1046,2025-12-02
desktop,840,AI-powered Ad Creative Generation,Technology,Digital Media and Content,1561,892,1037,1037,2025-12-02
desktop,840,Content Creation for Brands,Technology,Digital Media and Content,1526,881,998,998,2025-12-02
desktop,840,AI Mockup Generation,Technology,Digital Media and Content,1354,856,997,997,2025-12-02
desktop,840,all,Technology,Geospatial Technology,10379,4891,5904,5904,2025-12-05
desktop,840,Data Analytics & Dashboards,Technology,Geospatial Technology,340,215,242,242,2025-12-05
desktop,840,Data Reporting & Dashboards,Technology,Geospatial Technology,288,188,209,209,2025-12-05
desktop,840,LLM Operations (LLMOps),Technology,Geospatial Technology,287,186,207,207,2025-12-05
desktop,840,Data Analytics Dashboards,Technology,Geospatial Technology,265,185,203,203,2025-12-05
desktop,840,Generative AI Integration,Technology,Geospatial Technology,274,181,199,199,2025-12-05
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Geospatial Technology,248,170,187,187,2025-12-05
desktop,840,Marketing Analytics & Dashboards,Technology,Geospatial Technology,264,164,183,183,2025-12-05
desktop,840,Self-Service Data Preparation,Technology,Geospatial Technology,235,165,183,183,2025-12-05
desktop,840,Business Intelligence Tools Integration,Technology,Geospatial Technology,278,163,182,182,2025-12-05
desktop,840,Data Analytics & AI Consulting,Technology,Geospatial Technology,269,160,180,180,2025-12-05
desktop,840,Custom Reporting & Dashboards,Technology,Geospatial Technology,241,160,177,177,2025-12-05
desktop,840,Building Data Analytics,Technology,Geospatial Technology,227,155,170,170,2025-12-05
desktop,840,Data-Driven Transformation Consulting,Technology,Geospatial Technology,275,146,169,169,2025-12-05
desktop,840,AI Strategy & Roadmapping,Technology,Geospatial Technology,237,160,169,169,2025-12-05
desktop,840,Generative AI Workflows,Technology,Geospatial Technology,238,152,167,167,2025-12-05
desktop,840,Data Strategy & Analytics,Technology,Geospatial Technology,227,145,166,166,2025-12-05
desktop,840,Large Language Model (LLM) Integration,Technology,Geospatial Technology,238,153,166,166,2025-12-05
desktop,840,DataOps Consulting,Technology,Geospatial Technology,230,143,163,163,2025-12-05
desktop,840,Data Analytics & Benchmarking,Technology,Geospatial Technology,207,148,162,162,2025-12-05
desktop,840,Fractional Chief AI Officer Services,Technology,Geospatial Technology,211,151,161,161,2025-12-05
desktop,840,LLMOps,Technology,Geospatial Technology,231,149,160,160,2025-12-05
desktop,840,Data Modeling & Analytics,Technology,Geospatial Technology,226,139,159,159,2025-12-05
desktop,840,Large Language Model (LLM) Consulting,Technology,Geospatial Technology,224,145,159,159,2025-12-05
desktop,840,Data Analytics & Business Intelligence Consulting,Technology,Geospatial Technology,248,138,158,158,2025-12-05
desktop,840,Data Analytics & Reporting,Technology,Geospatial Technology,210,142,156,156,2025-12-05
desktop,840,AI Model Orchestration,Technology,Geospatial Technology,225,144,155,155,2025-12-05
